,video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled
0,helWrbAii4o,Maguire gets the winner after Stones mistake | England 2-1 Poland | ITV Sport,2021-03-31T21:04:33Z,UCBzDz6beXDfMtfxQdEutD_w,ITV Sport,17,2021-04-01T00:00:00Z,itv sport|England Poland|England Football|Three Lions|England 2-1 Poland|England Harry Maguire|England John Stones|Gareth Southgate|World Cup qualifying|Football|it's coming home|poland football|wembley|harry kane|manchester united|mufc|man utd|man city|spurs,133659,1552,90,598,https://i.ytimg.com/vi/helWrbAii4o/default.jpg,False,False
1,GsT_NQZSMtA,Acting challenges with Tommy are absolutely HILARIOUS,2021-03-31T22:00:05Z,UC1n_PfsVqxllCcnMPlxBIjw,Wilbur Soot,20,2021-04-01T00:00:00Z,wilbur soot|live|wilbur live|wilbur plays,857868,137668,577,9343,https://i.ytimg.com/vi/GsT_NQZSMtA/default.jpg,False,False
2,rt_oUFWZtus,Steps & Michelle Visage - Heartbreak in This City (Official Video),2021-04-01T10:00:13Z,UCLEssuRup7N5Jopd4dMCScQ,StepsOfficial,10,2021-04-01T00:00:00Z,steps|what the future holds|what the future holds steps|claire richards|faye tozer|lisa scott lee|ian watkins|ian h watkins|lee latchford-evans|lee latchford evans|official|lyrics|steps 5 6 7 8|steps tragedy|best of steps|future holds|new steps song|new steps album|steps live|one for sorrow|scared of the dark|tragedy|stomp|steps 2020|steps new song|steps new album|steps new song 2020|audio|new steps songs|steps michelle visage|ru pauls drag race,33456,3530,50,524,https://i.ytimg.com/vi/rt_oUFWZtus/default.jpg,False,False
3,9kMICkmW8r8,KSI and Little Mix’s Jade Thirlwall rock Bake Off! | The Great Stand Up To Cancer Bake Off,2021-03-31T17:28:22Z,UCI9vDgYX8vXBgRPGfYv6GTQ,The Great British Bake Off,24,2021-04-01T00:00:00Z,The Great British Bake Off (TV Program)|bake off|celeb bake off|celebrity bake of|ksi|jj olatunji|jj olatunji bake off|jj bake off|ksi bake|ksi does bake off|ksi bake off|bake off ksi|jade bake off|jade thirlwall bake off|little mix bake off|little mix jade|Great Stand Up To Cancer Bake Off|celebrity bake off 2021|celebrity bake off funny moments|bake off 2021|great british bake off|gbbo|su2c|bake off funny moments|bake off best bits,213061,9571,64,504,https://i.ytimg.com/vi/9kMICkmW8r8/default.jpg,False,False
4,IgKPnMCcqpU,"Minecraft, But You Get Every Block You Look At...",2021-03-31T19:05:00Z,UC0h07r_UgTD0Tc-Dn5XLX3g,Wisp,20,2021-04-01T00:00:00Z,minecraft|mine craft|manhunt|speedrunner vs hunter|Speedrunner vs 3 hunters|Speedrunner vs 4 hunters|minecraft but challenge|minecraft challenge|beating minecraft|four hunters|4 hunters|wisp|wispexe|dream|minecraft manhunt|minecraft manhunt but|speedrun|speedrunner|manhunt minecraft|hacks|op items|every block|you get|you look at|netherite|bedrock|you get every block|minecraft but you get every block you look at,2062842,80794,1680,5862,https://i.ytimg.com/vi/IgKPnMCcqpU/default.jpg,False,False
5,uKPUiVuunAg,Goodbye Old Stuff! Hammer Jam is BACK! (Clash Of Clans Official),2021-03-31T08:07:41Z,UCD1Em4q90ZUK2R5HKesszJg,Clash of Clans,20,2021-04-01T00:00:00Z,clash of clans|COC|Clash of Clans Gameplay|Clash of Clans Strategy|Clash of Clans Animation|Clash of Clans Commercial|Clash of Clans Attacks|Clash of Clans Town Hall|Hog Rider|PEKKA|Clan Wars|season challenges|clan war leagues|clash on|clan game|clan games|hammer jam|clash of clans new update|coming soon|teaser|last town hall 13 challenge|town hall 13|archer queen|yt:cc=on,8740990,189483,7646,8859,https://i.ytimg.com/vi/uKPUiVuunAg/default.jpg,False,False
6,_VnHRxQlsLI,Maya Jama talks dating & skincare secrets | Belly Must Go,2021-03-31T17:29:46Z,UCtbuBqecjAUJcm27GOJN4Tg,Michael Dapaah,23,2021-04-01T00:00:00Z,michael dapaah|belly must go|fitness|comedy|gym time|fitness series|gym fitness|michael dapaah fitness|big shaq|michael dapper|funny gym sessions|funny|big narstie|chunkz|maya jama|ofb|nella rose|gym workout|fitness workout|fitness workout at home|online fitness|michael dapaah gym|bmg|gym workouts at home|interview|mans not hot|dapaah|maya jama workout|maya jama stormzy|dating|skincare routine|advice|makeup|mij masks|maya jama drake,165289,8735,68,623,https://i.ytimg.com/vi/_VnHRxQlsLI/default.jpg,False,False
7,cOXCMCxl6-s,A Tribute To Claude! Football Is Going To Miss You,2021-03-31T14:00:12Z,UCBTy8j2cPy6zw68godcE7MQ,AFTV,17,2021-04-01T00:00:00Z,afc|aftv|arsenal|arsenal fan tv|fan cams|arsenal tv|arsenal fan cams|football|gooners|premier league|robbie lyle|troopz|dt|aftvmedia|david luiz|xhaka|martinelli|arteta|mikel arteta|aftv news|Pierre-Emerick Aubameyang|Aubameyang|Nicolas Pepe|All Gunz Blazing|transfer daily|gabriel|willian|thomas partey|aftv troopz|uel|north london|north london derby|arsenal tottenham|don robbie|football youtube|youtube football|aftv ty|arsenal videos|football fans,316118,36169,130,2032,https://i.ytimg.com/vi/cOXCMCxl6-s/default.jpg,False,False
8,yOVSgzp4O9s,The Victory of the Underdog! | Germany vs. North Macedonia 1-2 | Highlights | World Cup Qualifiers,2021-03-31T22:00:19Z,UC7am34-1rGU_ky1vWYnoOJQ,German Football,17,2021-04-01T00:00:00Z,DFB|German Football|Football|Soccer|Germany|Live Football|Football Highlights|North Macedonia|Germany North Macedonia|Germany North Macedonia Highlights|Highlights|Best of|Goals|Team Germany|German National Team|World Cup Qualifiers|Deutsche Nationalmannschaft|ilkay gündogan|goran pandev|eljif elmas,1052885,17727,720,3716,https://i.ytimg.com/vi/yOVSgzp4O9s/default.jpg,False,False
9,9TkhNLOwtIk,Dream Learns To Swim...,2021-04-01T03:21:46Z,UCZWBGXa6kiaWo9-pE8CX6Dg,Dream Shorts,22,2021-04-01T00:00:00Z,[None],706231,130067,555,9104,https://i.ytimg.com/vi/9TkhNLOwtIk/default.jpg,False,False
