,video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled
0,ZQ7_En2xEm4,"Romain Grosjean Walks Away From Dramatic, Fiery Crash | 2020 Bahrain Grand Prix",2020-11-29T19:15:55Z,UCB_qr75-ydFVKSF9Dmo6izg,FORMULA 1,17,2020-12-01T00:00:00Z,F1|Formula One|Formula 1|Sports|Sport|Action|GP|Grand Prix|Auto Racing|Motor Racing|Bahrain|Romain Grosjean|F1 Crash|HAAS|F1 2020|Dramatic F1 moment,6822491,89276,1576,5323,https://i.ytimg.com/vi/ZQ7_En2xEm4/default.jpg,False,False
1,hS2x1zl4rn0,"Billie Eilish: Same Interview, The Fourth Year | Vanity Fair",2020-11-30T17:00:03Z,UCIsbLox_y9dCIMLd8tdC6qg,Vanity Fair,24,2020-12-01T00:00:00Z,billie eilish|same interview|same interview fourth year|same interview the fourth year|billie same interview|billie same interview fourth year|billie eilish same interview fourth year|billie eilish same interview the fourth year|billie year 4|billie interview|billie eilish interview|billie eilish 2020|billie eilish time capsule|billie eilish vanity fair|billie eilish same interview|billie eilish the fourth year|billie eilish fourth year|billie|vanity fair,9044214,931671,6306,47808,https://i.ytimg.com/vi/hS2x1zl4rn0/default.jpg,False,False
2,q1zrv6OqPqY,THE TRUTH ABOUT US,2020-11-30T19:07:08Z,UCsjVdwXJydmlSLVT2zDuwpQ,Addison Rae,22,2020-12-01T00:00:00Z,addison rae|bryce hall|tiktok|braddison,5382762,397872,11421,25372,https://i.ytimg.com/vi/q1zrv6OqPqY/default.jpg,False,False
3,wax2pogKJs0,Krass Klassenfahrt 9.0 | Trailer,2020-11-30T15:00:17Z,UC33oOduUNUnpKqb4tgAijlg,Krass Klassenfahrt,22,2020-12-01T00:00:00Z,krass klassenfahrt|schüler|lehrerin|klasse|schule|krass schule|klassenfahrt|abenteuer|gefahr|liebe|erste liebe|beziehung|jungs|mädchen|junge|frau|kuss|küssen|drama|teenager|staffel 9|trailer kk9,111541,14473,183,779,https://i.ytimg.com/vi/wax2pogKJs0/default.jpg,False,False
4,AqvCkaHsmIY,Mike Tyson vs Roy Jones Jr 👊| The Fight In 60 Seconds,2020-11-30T16:30:00Z,UC_JQGBtA7P0RwkRxd7xpJcA,Sky Sports Boxing,17,2020-12-01T00:00:00Z,sky sports boxing|sky sports boxing stream|boxing|sky sports|Mike Tyson vs Roy Jones Jr|Tyson vs Roy Jones Jr|Mike Tyson vs Roy Jones full fight|full fight|Sky Boxing|Boxing|The Fight In 60 Seconds|Fight in 60 seconds|Tyson|Tyson Jones Jr|Mike Tyson vs Roy Jones Jr full fight|Logan Paul|Logan|Roy Jones Jr highlights|america|USA|Jake Paul|Jake Paul vs Nate Robinson|Nate Robinson|NBA,1389198,10715,752,1256,https://i.ytimg.com/vi/AqvCkaHsmIY/default.jpg,False,False
5,fTx82dTCPow,Zweigeteilt! Warum fing Grosjeans Formel 1-Auto Feuer?,2020-11-30T10:30:03Z,UCty0XKRffgfNWpiPcRbFXbA,Motorsport-Magazin,17,2020-12-01T00:00:00Z,Formel 1|F1|Unfall|Crash|Bahrain GP|Feuerunfall|Romain Grosjean|Sicherheit|Technik,184044,5034,163,579,https://i.ytimg.com/vi/fTx82dTCPow/default.jpg,False,False
6,H1fQL4kSkgQ,Weihnachtsgeschenke für die Mitarbeiter | Im Büro,2020-11-30T17:09:58Z,UC3zeNjvMawe1T2qXY-ttg4Q,Im Büro,22,2020-12-01T00:00:00Z,Büro|Varion|Arbeit|Dokumentation|Udoundwilke|Wilkezierden|Innenausbau|DIY|Deutsch|Doku|Anleitung|Lustig|Unterhaltung|Komik|Spaß|Chef,80225,4928,52,265,https://i.ytimg.com/vi/H1fQL4kSkgQ/default.jpg,False,False
7,sBAavXmynRA,F1 drivers react to Romain Grosjean's horrific crash and miraculous escape from inferno,2020-11-29T18:12:17Z,UC3kxJQ9RfaS5CKeYbbFMi4Q,Sky Sports F1,17,2020-12-01T00:00:00Z,Sky Sports|Sky Sports F1|Sky F1|F1|Formula One|Formula 1|motor racing|romain grosjean|romain grosjean crash|bahrain grand prix|bahrain crash|grosjean crash|grosjean fire|f1 f1|haas f1|haas crash|romain grosjean fire|romain grosjean escape|f1 crash today|f1 crash|romain grosjean condition|romain grosjean today,1620951,25838,459,1532,https://i.ytimg.com/vi/sBAavXmynRA/default.jpg,False,False
8,JXrofBZA0O8,Wie Mumien untersucht werden,2020-11-30T14:00:12Z,UCEJDM_70A2EiRqZ41l6bZlg,100SekundenPhysik,28,2020-12-01T00:00:00Z,Physik|Wissenschaft|Technik|Science-Fiction|Mumien,118507,16983,72,516,https://i.ytimg.com/vi/JXrofBZA0O8/default.jpg,False,False
9,YnO9cKaNpIU,Arten von Among Us Spielern!,2020-11-29T18:00:06Z,UC0m40b5CPcB801gVEz25WuQ,Saftiges Gnu,20,2020-12-01T00:00:00Z,Saftiges Gnu|Saftigesgnu|gnumama|gnu|saftiges gnu among us|arten von among us spielern|arten von among us|among us spieler die jeder kennt|among us update|handofblood|hänno|hänno among us|unge among us|unge|anni the duck|anni die ente among us|mexi|mexify|mexify among us|paluten among us|palle|dhalucard among us|lara loft among us|julien bam among us|julien among us|ju among us|vlesk among us|vlesk|rewi among us|rewinside|kayazockt|furdis|sterzik|pietsmiet,379332,31910,619,1407,https://i.ytimg.com/vi/YnO9cKaNpIU/default.jpg,False,False
