,video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled
0,a8c7jmucS9w,Нарисовал Килли Вилли 3Д РУЧКОЙ #shorts,2022-04-30T11:58:32Z,UCtNCVGyB5hQXcrNUyI0T__A,DANIK Shorts,22,2022-05-01T00:00:00Z,[None],2317330,120185,0,2760,https://i.ytimg.com/vi/a8c7jmucS9w/default.jpg,False,False
1,jtvG5fAT2MU,Jaydari zarba (o'zbek film) | Жайдари зарба (узбекфильм),2022-04-30T17:22:18Z,UCZWkcTIGDg5gHyafm2M4Pig,UzbekFilmsHD,1,2022-05-01T00:00:00Z,o'zbekfilm|uzbek kino|узбек кино|o'zbek kino|uz kino|уз кино|uzbekfilm|узбекфильм|uzbek film|узбек фильм|uzbek|узбек|kino|кино|o'zbek film|yangi|янги|yangi kino|янги кино|serial|сериал|yangi serial|янги сериал|o'zbecha kino|узбекча кино|rizanova|rizanova uz|ризанова|ризанова уз|rizanovauz,498147,16607,0,734,https://i.ytimg.com/vi/jtvG5fAT2MU/default.jpg,False,False
2,TSPGlIkTsVk,Xamdam Sobirov - Esla meni (Official Music Video),2022-04-30T15:00:12Z,UCkaUg9b9LplVoJdx1JwwyOg,NevoMusic,10,2022-05-01T00:00:00Z,uzbek klip|uzbek|uzbekcha klip|yangi|yangi klip|uzbek klip new|uzbek klip 2018|new uzbek music|узбек клип|узбек|узбекча клип|янги|янги клип,1375752,56477,0,2738,https://i.ytimg.com/vi/TSPGlIkTsVk/default.jpg,False,False
3,RUzuxuGPkYc,Мастерская сгорела!!! Машины уже не спасти...,2022-04-30T09:18:34Z,UC9XJvt8OT-9_8QHDBdqocaw,Жекич Дубровский,2,2022-05-01T00:00:00Z,[None],1419752,74898,0,2121,https://i.ytimg.com/vi/RUzuxuGPkYc/default.jpg,False,False
4,-EkoPyDmZb0,ВЕРНУЛИСЬ ДОМОЙ СПУСТЯ 2 МЕСЯЦА ВОЙНЫ... ЧТО СЛУЧИЛОСЬ С ДОМОМ?,2022-04-30T10:09:09Z,UCEGfICV92gmM5w2t3gYfQDw,Magic Five,24,2022-05-01T00:00:00Z,ВЕРНУЛИСЬ ДОМОЙ СПУСТЯ 2 МЕСЯЦА ВОЙНЫ... ЧТО СЛУЧИЛОСЬ С ДОМОМ?|ВЕРНУЛИСЬ ДОМОЙ СПУСТЯ 2 МЕСЯЦА ВОЙНЫ...|ЧТО СЛУЧИЛОСЬ С ДОМОМ?|ВЕРНУЛИСЬ ДОМОЙ|СПУСТЯ 2 МЕСЯЦА ВОЙНЫ|Magic Five вернулись домой|magic five|m5|меджик файв|м5|война в украине|война|дима евтушенко|россия|буча|мариуполь|зеленский|путин|Росія|війна|азовсталь|киев|украина россия,1243705,164468,0,9807,https://i.ytimg.com/vi/-EkoPyDmZb0/default.jpg,False,False
5,NzqSaojWqiI,Phasmophobia ► КООП-СТРИМ #9,2022-04-30T17:59:49Z,UCdKuE7a2QZeHPhDntXVZ91w,Kuplinov ► Play,20,2022-05-01T00:00:00Z,Phasmophobia|Phasmophobia game|Phasmophobia игра|Phasmophobia let's play|Phasmophobia летс плей|Phasmophobia геймплей|Phasmophobia gameplay|scary games|horror games|страшные игры|jumpscares|скримеры|Инди хорроры|indie horrors|horrors|хорроры|Kuplinov Play|Куплинов плей|Куплинов|Kuplinov,843792,119945,0,1230,https://i.ytimg.com/vi/NzqSaojWqiI/default.jpg,False,False
6,gA9XVJ4lv1g,День шестьдесят шестой. Беседа с @Alexey Arestovych Алексей Арестович,2022-04-30T19:47:38Z,UCQVtD_N4OeD-9PshBq7NwyQ,ФЕЙГИН LIVE,25,2022-05-01T00:00:00Z,фейгин live|фейгин лайф|марк фейгин|mark feygin|фейгин|марк фейгин стрим|фейгин марк|новости|политика|экономика|общество|прямой эфир|прямая трансляция|стрим|Society|Politics|общество и политика,1694440,310025,0,6663,https://i.ytimg.com/vi/gA9XVJ4lv1g/default.jpg,False,False
7,Dvq42rnjncM,#МОНТЯН В ЭФИРЕ: Последняя суббота апреля 🤔,2022-04-30T18:12:53Z,UCFt4th33h9eWcatzwMcsQxg,Татьяна Монтян,22,2022-05-01T00:00:00Z,[None],811595,53004,0,4457,https://i.ytimg.com/vi/Dvq42rnjncM/default.jpg,False,False
8,0zWcV8ZCJyM,МЛАДШИЙ vs СТАРШИЙ Брат !,2022-05-01T07:00:11Z,UCWI7puXzGTPuxsoW2HD3XxQ,Boys and Toys,22,2022-05-01T00:00:00Z,МЛАДШИЙ vs СТАРШИЙ БРАТ !|Младший брат|Старший брат|Младший vs старший|Младший против старшего|Челлендж|артур и давид|артур и давид новые серии,96232,9784,0,560,https://i.ytimg.com/vi/0zWcV8ZCJyM/default.jpg,False,False
9,qmW-4x95vqY,"ЖДАНОВ: ждем кульминацию наступления! Кто теперь второй после Путина, Герасимов в Изюме",2022-04-30T13:30:10Z,UCHgiqmsIHN2PlQnBIRFRGGg,Politeka Online,25,2022-05-01T00:00:00Z,политека|политека онлайн|политика|политика украина|politeka online|власть|политика онлайн|політика|новини сьогодні|украина|война|война в украине|жданов|олег жданов|жданов олег|жданов политека|олег жданов эксперт|олег жданов последнее|жданов олег последнее|россия|путин|зеленский|одесса сегодня|всу|азовсталь|россия украина|зсу|донбасс|вадим герасимович|герасимович политека|приднестровье|ленд лиз|путин шойгу|путин операция|патрушев|герасимов в изюме|герасимов,1166073,44937,0,3719,https://i.ytimg.com/vi/qmW-4x95vqY/default.jpg,False,False
