,index,video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled
0,78658,8MmjEDYBQ68,America 🇺🇸 Vs India 🇮🇳 ~ When going out from home 🏡 😂 ~ Dushyant Kukreja #shorts,2021-09-28T08:00:11Z,UCo6y9hnRawAqtyWhRhblXqg,Dushyant kukreja,24,2021-10-01T00:00:00Z,dushyant kukreja|dushyant kukreja shorts|usa vs india|indian real facts|🇺🇸|🇮🇳|like|share|comment|shorts|short videos|out of town|lights off|switch off fan and lights|switch on light|theif|thief|stolen|stole|life hacks|life hack|indian life hack,45067216,2129776,51907,10780,https://i.ytimg.com/vi/8MmjEDYBQ68/default.jpg,False,False
1,78659,oFJxjVVovQo,"Most Eligible Bachelor Theatrical Trailer | Akhil Akkineni, Pooja Hegde | Bhaskar | #MEBOnOct15th",2021-09-30T12:40:30Z,UCiJfiEg1FImWsVuEu0L8X6Q,Geetha Arts,24,2021-10-01T00:00:00Z,most eligible bachelor trailer|meb trailer|most eligible bachelor|akhil|akhil akkineni|pooja|pooja hegde|akhil meb trailer|pooja hegde meb trailer|bhaskar|bommarillu bhaskar|gopi sundar|akhil most eligible bachelor trailer|meb teaser|meb songs|most eligible bachelor songs|ga2pictures|bunny vas|faria|eesha rebba|neha shetty|latest telugu trailers|telugu trailers,5396262,175746,7273,7497,https://i.ytimg.com/vi/oFJxjVVovQo/default.jpg,False,False
2,78660,klpNc_RGCsA,How Was This Show Allowed On TV?,2021-09-30T14:24:35Z,UCtgGOdTlM-NdJ9rPKIYN8UQ,Slayy Point,23,2021-10-01T00:00:00Z,Slayy Point|funny hindi video|comedy|reality show roast|slayypop|Dadagiri|Gautami|Abhyudaya|Funny video|Big boss,2221991,354934,3871,18617,https://i.ytimg.com/vi/klpNc_RGCsA/default.jpg,False,False
3,78661,9fUYUItUgSk,बहुत मारूंगा तूझे Amit 😡 - CRAZY XYZ Vs MR. INDIAN HACKER,2021-09-28T10:08:03Z,UCSiDGb0MnHFGjs4E2WKvShw,MR. INDIAN HACKER,28,2021-10-01T00:00:00Z,crazy xyz|mr. indian hacker|mr indian hacker|amit sharma|amit|dilraj singh|crazy xyz studio tour|crazy xyz studio setup|crazy xyz home|interview|best experiments in india|studio tour|fight|vs|crazy|xyz|indian hacker|new,12069579,1485303,18538,58796,https://i.ytimg.com/vi/9fUYUItUgSk/default.jpg,False,False
4,78662,3YqPKLZF_WU,Coldplay X BTS - My Universe (Official Video),2021-09-30T04:00:11Z,UCDPM_n1atn2ijUwHd0NNRQw,Coldplay,10,2021-10-01T00:00:00Z,Coldplay|BTS|My Universe|Official video|Official lyric video|Music Of The Spheres|Coldplay Official Music Video|Coldplay 2021 song|Coldplay Official video|Chris Martin|Jonny Buckland|Guy Berryman|Will Champion|Coldplay 2021|Pop|Pop Music|MOTS|coldplay my universe|coldplay bts|bts lyric video|bts song|bts 2021|kpop|you are my universe|never ending forever baby|my universe official video|bts official video,20295862,3494463,16494,294563,https://i.ytimg.com/vi/3YqPKLZF_WU/default.jpg,False,False
5,78663,dcFJpwDJc6Q,Surprise Dhamaka For MR. INDIAN HACKER- अब मचेगा धमाल | Special Gift For Everyone,2021-09-28T11:14:29Z,UCebC4x5l2-PQxg46Ucv9CsA,Crazy XYZ,28,2021-10-01T00:00:00Z,mr indian hacker with crazy xyz|crazy xyz with mr indian hacker|mr indian hacker diamond ply button|crazy xyz diamond play button|diamond play button unboxing|diamond play button for crazy xyz|mr indian hacker unbox crazy xyz diamon button|best meetup|mr indian hacker and crazy xyz meetup|amit with dilraj|best experiment channel in india|indian hacker meet crazy xyz|crazy xyz diamon play button with dilraj|crazy xyz|mr indian hacker|the indian unboxer|tiu,8629961,1364623,15016,42279,https://i.ytimg.com/vi/dcFJpwDJc6Q/default.jpg,False,False
6,78664,r5C-oMktEC8,REET CHLI GYI 😭🥺 /Mr Mrs Narula,2021-09-30T06:30:12Z,UCYzo8MBE973NN-XHfVNH92A,Mr Mrs Narula,24,2021-10-01T00:00:00Z,reet chli gyi|mr mrs narula|sam narula|reet narula|reet kaha gyi hum sb se door|kyu jana pda reet ko canada|sam reet narula|narula couple|mr mrs narula new vlog|new video reet narula|last meeting with reet narula|reet narula canada|tru digital|narula family vlogs|mr mrs narula new videos|youtube video mr mrs narula,1850034,121938,3230,5159,https://i.ytimg.com/vi/r5C-oMktEC8/default.jpg,False,False
7,78665,bLWgKt1-SYo,Sardar Udham - Official Trailer | Shoojit Sircar | Vicky Kaushal | Oct 16,2021-09-30T07:21:48Z,UC4zWG9LccdWGUlF77LZ8toA,Amazon Prime Video India,24,2021-10-01T00:00:00Z,sardar udham singh trailer|sardar udham|sardar udham singh movie|vicky kaushal|sardar udham singh|sardar udham trailer|sardar udham official trailer|sardar udham singh official trailer|vicky kaushal udham singh|udham singh amazon prime|shaheed udham singh|shaheed udham singh teaser|shaheed udham singh history|shaheed udham singh biography|udham singh movie where to watch|vicky kaushal new movie trailer|new hindi movie 2021|latest hindi movie trailer|trailer,12224262,191454,3704,8230,https://i.ytimg.com/vi/bLWgKt1-SYo/default.jpg,False,False
8,78666,QoZCuHxKyCI,Famous Chicken Dum Biryani Rs. 100/- Only #suratfood #shorts,2021-09-30T13:03:24Z,UC5vQMkqw2JVC9mqGNBXjzMw,INDIA EAT MANIA,24,2021-10-01T00:00:00Z,[None],678123,45847,1204,162,https://i.ytimg.com/vi/QoZCuHxKyCI/default.jpg,False,False
9,78667,z1Y6ufmk6Eg,"The GRAND Launch of PW PATHSHALA - Now in Bihar, UP, Rajasthan, Maharashtra, MP, Delhi & Many More",2021-09-30T12:41:35Z,UCiGyWN6DEbnj2alu7iapuKQ,Physics Wallah - Alakh Pandey,27,2021-10-01T00:00:00Z,[None],911519,89039,1396,11435,https://i.ytimg.com/vi/z1Y6ufmk6Eg/default.jpg,False,False
10,78668,WIGwtcI-92I,Aussies miss chances as India dominate rain-hit opening day | Australia v India 2021,2021-09-30T20:10:01Z,UCkBY0aHJP9BwjZLDYxAQrKg,cricket.com.au,17,2021-10-01T00:00:00Z,australia|ausvind21|cricket|highlights|india|pink ball|smriti mandhana|test|womens,1226694,36758,624,770,https://i.ytimg.com/vi/WIGwtcI-92I/default.jpg,False,False
11,78669,Y7Jn_Cc8oFQ,Maa ke liye ye best👍 kiya |Ajay Sharma #shorts #motivation #maa,2021-09-25T10:54:58Z,UCthYQycNvy1TfeTzzR4S2dA,Ajay Sharma,24,2021-10-01T00:00:00Z,[None],44732326,1861571,65247,4826,https://i.ytimg.com/vi/Y7Jn_Cc8oFQ/default.jpg,False,False
12,78670,ofK6xKnhFJA,BGMI Superboys vs Supergirls Face Off Day 2 | BATTLEGROUNDS MOBILE INDIA,2021-09-30T15:01:14Z,UCe31NPEeRGO0hcznx6Tdb-g,BATTLEGROUNDS MOBILE INDIA,20,2021-10-01T00:00:00Z,BATTLEGROUNDS MOBILE INDIA|BATTLEGROUNDSMOBILEINDIA|BATTLEGROUNDS MOBILE|BATTLEGROUNDS|BATTLEGROUNDS MOBILE INDIA OFFICIAL CHANNEL|BATTLEGROUNDS MOBILE INDIA YOUTUBE|BGMI|BATTLEGROUNDS MOBILE INDIA Release date|BATTLEGROUNDS MOBILE INDIA Teaser,1049486,77259,1403,707,https://i.ytimg.com/vi/ofK6xKnhFJA/default.jpg,False,False
