,video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled
0,uuHschDORp0,PUTIN se compromete con MACRON a parar los ATAQUES a CIVILES en UCRANIA | RTVE Noticias,2022-02-28T18:41:53Z,UC7QZIf0dta-XPXsp9Hv4dTw,RTVE Noticias,25,2022-03-01T00:00:00Z,rtve|tve|la 1|canal|24 horas|24h|noticias|ultima hora|informacion|noticias de última hora|directo|coronavirus|covid-19|telediario|estado de alarma|rtve estrenos|rueda de prensa|informativo|coronavirus hoy|televisión española|guerra en ucrania|ucrania|putin|rusia|macron|francia|compromiso|bombardeos|ataques|civiles,1675370,14282,0,3012,https://i.ytimg.com/vi/uuHschDORp0/default.jpg,False,False
1,0IbHMqZP0Qc,Ya vi: The Batman I Primeras impresiones,2022-02-28T17:00:23Z,UCiBwOVBljEjcsLUjwI274Xw,The Top Comics,1,2022-03-01T00:00:00Z,[None],492310,52779,0,2362,https://i.ytimg.com/vi/0IbHMqZP0Qc/default.jpg,False,False
2,wCyrMnjVteU,Resumen de FC Barcelona vs Athletic Club (4-0),2022-02-27T23:05:55Z,UCTv-XvfzLX3i4IGWAm4sbmA,LaLiga Santander,17,2022-03-01T00:00:00Z,liga|laliga|laliga santander|football|resumen|goles|highlights|goal|gol|Aubameyang|Dembélé|Luuk de Jong|Memphis|Pedri|Ferran Torres|Adama Traoré|Busquets|Gavi|Dani Alves|Araújo|Piqué|Dest|ter Stegen|Frenkie de Jong|Nico González|Raúl García|Villalibre|Nico Serrano|Vesga|Unai Vencedor|Oier Zarraga|Balenziaga|Yerai|Vivian|Lekue|Unai Simón|Iñigo Martínez|Iñaki Williams|Dani García|Sancet|Nico Williams,3447402,102832,0,2211,https://i.ytimg.com/vi/wCyrMnjVteU/default.jpg,False,False
3,9hT6d4PTWyE,"Avance Exatlón, capítulo 24. | Mati Álvarez se enoja con Evelyn Guijarro. | Exatlón All Star",2022-02-28T05:10:13Z,UCrA4ReC3EvRmAkHXq3rmawg,Exatlón México,24,2022-03-01T00:00:00Z,exatlon mexico|exatlon|exatlon mexico sexta temporada|exatlon sexta temporada|rojos|azules|antonio rosique|videos exatlon mexico|exatlon mexico 2021|exatlon all star|exatlon all star 2022|estreno exatlon all star|exatlon all star rojos vs azules|exatlon all star azules|exatlon all star rojos|videos exatlon all star|mati|la bestia|aristeo|zudy|pato araujo|evelyn|Mati Álvarez se enoja con Evelyn Guijarro|avance exatlon,434453,5203,0,2233,https://i.ytimg.com/vi/9hT6d4PTWyE/default.jpg,False,False
4,SQK-QxxtE8Y,MORBIUS - Final Trailer (HD),2022-02-28T14:00:11Z,UCz97F7dMxBNOfGYu3rx8aCw,Sony Pictures Entertainment,1,2022-03-01T00:00:00Z,[None],2425663,121387,0,5600,https://i.ytimg.com/vi/SQK-QxxtE8Y/default.jpg,False,False
5,hjfg9r4nOR8,¿FIN del CONFLICTO? Lo ÚLTIMO sobre las NEGOCIACIONES entre RUSIA y UCRANIA,2022-02-28T16:30:59Z,UCld4qYdzcCIlnwBpJ-YF8sQ,La Saga,24,2022-03-01T00:00:00Z,alex tienda ucrania 2022|alex tienda corea del norte|alex tienda kiev|alex tienda en vivo|alex tienda afganistan|alex tienda chernobyl|alex tienda venezuela|alex tienda en ucrania youtube|alex tienda ucrania y polonia|vladimir putin documental|vladimir putin biografia|vladimir putin mexico|vladimir putin amenaza con guerra nuclear|putin habla de mexico|putin amenaza con guerra nuclear a la otan|putin biografia|putin habla sobre el conflicto con ucrania,100002,758,0,180,https://i.ytimg.com/vi/hjfg9r4nOR8/default.jpg,False,False
6,sT7Pcn1lFh8,Animales Fantásticos: Los Secretos de Dumbledore. Trailer#2. Oficial WB Pictures (HD/SUB),2022-02-28T15:00:35Z,UCu-cVVMn41qUA-pwdEhNqhg,Warner Bros. Pictures Latinoamérica,1,2022-03-01T00:00:00Z,Albus Dumbledore|Alison Sudol|Animales Fantasticos|Callum Turner|Dan Fogler|Dumbledore|Eddie Redmayne|Ezra Miller|Gellert Grindelwald|Gryffindor|Harry Potter|Hermione Granger|Hogwarts|Hufflepuff|J.K. Rowling|Jacob Kowalski|Johnny Depp|Katherine Waterston|Los Secretos de Dumbledores|Mads Mikkelsen|Newt Scamander|Ravenclaw|Ron Weasley|Slytherin|Theseus Scamander|Voldemort|Wizarding World|estrenos cine|jude law|magizoologist|nuevo trailer,533141,8608,0,513,https://i.ytimg.com/vi/sT7Pcn1lFh8/default.jpg,False,False
7,7N0dhcwVkNg,Todo Sevilla se rinde a los pies del Tecatito Corona,2022-02-27T23:00:03Z,UCcEhxM3SUO45cB6f124CMRw,Récord México,17,2022-03-01T00:00:00Z,Récord México|RÉCORD|RÉCORD diario|Récord Deportes|Juegos futbol|Futbol Mexicano|Todo Sevilla se rinde a los pies del Tecatito Corona|Tecatito Corona|tecatito corona sevilla|tecatito vs betis|sevilla vs betis|sevilla vs betis highlights,289427,2923,0,176,https://i.ytimg.com/vi/7N0dhcwVkNg/default.jpg,False,False
8,OQkJ8R529bA,Resumen y goles  | Chivas 2-3 Puebla | Grita México C22 - J7 | TUDN,2022-02-27T03:10:39Z,UCTIyEyDNHPrwVFPhpi5dm0A,TUDN México,17,2022-03-01T00:00:00Z,Televisa|Univision|TUDN|Televisa deportes|TUDN México|TUDN USA|Deportes|soccer|futbol mexicano|Liga Mx|Liga Mx 2022|clausura 2022|goles liga mx|torneo 2022|calendario liga mx 2022|resumen liga mx|chivas vs puebla|chivas liga 2022|puebla liga 2022|resumen chivas vs puebla|jj macias chivas|remontada puebla|chivas vs puebla 2-3,1751152,15883,0,2218,https://i.ytimg.com/vi/OQkJ8R529bA/default.jpg,False,False
9,sIHGV3LjNjM,Wang Yi aclara la posición de Beijing con respecto a la actual situación en Ucrania,2022-02-28T01:24:01Z,UCd94YCD7yp6d-YZSRYWyeFA,CGTN en Español,25,2022-03-01T00:00:00Z,CGTN|CGTN en Español|CGTN Español|español|televisión|canal|noticia|información|última noticia|noticias diarias|China|mundo|América|América Latina|política|economía|turismo|ciencia|tecnología|noticia de China|noticia internacional|última hora|Wang Yi|Ucrania|ministro de Relaciones Exteriores de China|reunión telefónica|homóloga alemana|Annalena Baerbock|preocupaciones|solución pacífica|Reino Unido|Francia|Unión Europea,225896,3329,0,427,https://i.ytimg.com/vi/sIHGV3LjNjM/default.jpg,False,False
