,video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled
0,yx5Azv0dLxs,BROMA PASTEL FEO PARA SKABECHE | SE INCOMODARON | PASTELES DE YOUTUBERS | MIS PASTELITOS,2020-10-31T19:00:19Z,UCkjjH0hsvaeRIuwGlM9oSvg,Mis Pastelitos,26,2020-11-01T00:00:00Z,mis pastelitos|mispastelitos|eshpeshial|mis pastelitos recetas|recetas mis pastelitos|mis pastelitos receta|receta mis pastelitos|mis pastelitos pasteles|pasteles mis pastelitos|mis pastelitos pastel|pastel mis pastelitos|mis pastelitos y skabeche|skabeche y mis pastelitos|mis pastelitos broma|broma mis pastelitos|mis pastelitos bromas|bromas mis pastelitos|broma skabeche|Skabeche broma|pastel de skabeche|Skabeche pastel|broma pastel|pastel broma,740143,65706,1068,3845,https://i.ytimg.com/vi/yx5Azv0dLxs/default.jpg,False,False
1,nRRkoy7GdBU,"Ofrenda homenaje a víctimas de la pandemia, desde Palacio Nacional",2020-10-31T19:57:12Z,UCxEgOKuI-n-WOJaNcisHvSg,Andrés Manuel López Obrador,25,2020-11-01T00:00:00Z,AMLO|Andrés Manuel López Obrador|López Obrador|AMLO canal|Andrés Manuel canal|presidente de méxico|sábado 31 de octubre 2020|Gobierno de México|AMLO canal oficial|AMLO en vivo hoy|AMLO informe hoy|andres manuel lopez obrador en vivo|AMLO youtube en vivo|AMLO youtube hoy|ofrenda|Palacio Nacional,365995,37614,429,2834,https://i.ytimg.com/vi/nRRkoy7GdBU/default.jpg,False,False
2,KuRfWaW04y8,"Arrancamos a fuego lento con nuevos cocineros. | Programa 1, completo | MasterChef México 2020",2020-10-31T05:47:59Z,UCDYetMc6gOLkhIiNzFyrJPA,MasterChef México,24,2020-11-01T00:00:00Z,masterchef|masterchef mexico|tv azteca|master chef|master chef mexico|chef herrera|cooking show|cooking basics|mejores momentos masterchef|comida mexicana|como cocinar|mejores platillos masterchef|masterchef mejores platos|chef betty|masterchef mexico 2020|masterchef mexico nueva temporada|masterchef mexico nueva temporada 2020|chef josera|anette michelle masterchef mexico|estreno masterchef 2020|estreno masterchef mexico 2020,423778,11221,895,3027,https://i.ytimg.com/vi/KuRfWaW04y8/default.jpg,False,False
3,yQp9OxCHpCo,"RATAS, HOTDOGS Y HALLOWEEN! | Respondiendo Preguntas extrañas de TWITTER!",2020-10-30T16:46:38Z,UCsCQIvK0LGpb3dBRo2RXAfA,MissaSinfonia,23,2020-11-01T00:00:00Z,missasinfonia|missa sinfonia|divertido|analisis rosa de guadalupe|lusito comunica|wismichu|momos|memes|sldg|auronplay,3313886,689857,2843,54863,https://i.ytimg.com/vi/yQp9OxCHpCo/default.jpg,False,False
4,zOStkzV-zCg,EL OTRO MIKE (Parte 1) 🎃⚡ ESPECIAL DE HALLOWEEN 💎 Las Perrerías de Mike Ep. 3 (Temporada 1),2020-10-30T19:00:10Z,UCqJ5zFEED1hWs0KNQCQuYdQ,Mikecrack,1,2020-11-01T00:00:00Z,mikecrack|mikecrak|mike|mikecrack halloween|el otro mike|el otro mike 1|las perrerias de mike 3|las perrerias de mike ep. 3|las perrerias de mike parte 3|las perrerias de mike cap 3|las perrerias de mike ep 3|el otro mike parte 1|mikecrack el otro mike|mikecrack el otro mike 1|las perrerias de mike el otro mike|el otro mike las perrerias de mike|las perrerias de mike|las perrerias de mike halloween|halloween las perrerias de mike|halloween mikecrack,5619373,539451,7689,99162,https://i.ytimg.com/vi/zOStkzV-zCg/default.jpg,False,False
5,TmKh7lAwnBI,Bad Bunny x Jhay Cortez - Dákiti (Video Oficial),2020-10-30T04:00:11Z,UCmBA_wu8xGg1OfOkfW13Q0Q,Bad Bunny,10,2020-11-01T00:00:00Z,Bad|Bunny|dakiti|dakiti bad bunny|bad bunny jhay cortez dakiti|jhay cortez bad bunny dakiti|bad bunny jhay cortez|bad bunny jhar cortez dakiti|video bad bunny dakiti|dakiti video bad bunny jhay cortez|bad bunny jhay|jhay bad bunny|bad bunny dakiti jhay cortez|dakiti bad bunny letra|jhay cortez video bad bunny dakiti|dakiti bad|bad bunny dakiti|jhay cortez dakiti|dakiti jhay cortez|dakiti jhay bad bunny|bad bunny y jhay cortez|jhay cortez y bad bunny dakiti,16749622,1265814,20979,55874,https://i.ytimg.com/vi/TmKh7lAwnBI/default.jpg,False,False
6,dSm1czcqwVk,EL PEOR HALLOWEEN 🎃 Mira Esto 😬🕷 Sandra Cires Art 💀🙄,2020-10-31T21:13:03Z,UCYM02HkL0C3V1hAzw0HUXUw,Sandra Cires Art,24,2020-11-01T00:00:00Z,sandra cires|SandraCiresArt|Sandra Cires Art|Asustando a mi perro|halloween en casa|el peor halloween|fiesta de terror en casa|halloween con mi familia|halloween con mi mascota|disfraces de terror para asustar|broma a mi perro|asustando a mi mascota|perro reaccionando a juguetes de terror|juguetes tenebrosos|juguetes de horror|sandra cires halloween|sandra cires y karim|disfraces para halloween|disfraces para fiesta de terror|halloween 2020|worst halloween,1009457,77555,1474,10998,https://i.ytimg.com/vi/dSm1czcqwVk/default.jpg,False,False
7,Gdvh6A48q5w,PAN DE MUERTO DE NUTELLA Y FERRERO ROCHER | DACOSTA'S BAKERY,2020-10-31T16:42:53Z,UCOoqvyaHSH0_eBpP7pFj9qg,Dacosta'sBakery,26,2020-11-01T00:00:00Z,[None],315268,31982,316,1144,https://i.ytimg.com/vi/Gdvh6A48q5w/default.jpg,False,False
8,zK6ZsfajYlg,CÓMO ES VIAJAR EN AVIÓN CON UN BEBÉ 😱,2020-10-31T19:15:49Z,UC2IDkGu61j_mwNJOc54Sb5w,BERTH OH!,24,2020-11-01T00:00:00Z,aqui|van|las|etiquetas|Primera clase|Avión|Viajar en primera clase|Viajar|Mexico españa,565741,47514,433,1188,https://i.ytimg.com/vi/zK6ZsfajYlg/default.jpg,False,False
9,kSizgP7WLLM,MC Davo & C-Kan - Round 6 (Video Oficial),2020-10-30T06:00:04Z,UCCmXcYtA4T9wxc3vmbGFxRA,MCDAVO,10,2020-11-01T00:00:00Z,warner|warner music|warner music méxico|rap|reggaeton|rap mexicano|hip hop|round 6|round|mc davo|c-kan|ckan|c kan|te quieres casar conmigo|video oficial|official video|richard ahumada|santa estilo|sargentorap|millonario|flyboyz|darkiel|eirian|eirian music|round six|dharius|mc aese|round 4|round 5|round 3|round 2|round 1,2533821,327339,3075,32516,https://i.ytimg.com/vi/kSizgP7WLLM/default.jpg,False,False
